id	confirmed	deaths	recovered	date	url	pays
7036	3	0	0	2020-02-10	IND	India
7037	56	0	4	2020-03-10	IND	India
7038	3	0	0	2020-02-08	IND	India
7039	0	0	0	2020-01-24	IND	India
7040	0	0	0	2020-01-22	IND	India
7041	0	0	0	2020-01-29	IND	India
7042	14352	486	2041	2020-04-17	IND	India
7043	62	1	4	2020-03-11	IND	India
7044	3	0	3	2020-02-29	IND	India
7045	23077	721	5012	2020-04-23	IND	India
7046	1251	32	102	2020-03-30	IND	India
7047	21370	681	4370	2020-04-22	IND	India
7048	6725	226	620	2020-04-09	IND	India
7049	0	0	0	2020-01-26	IND	India
7050	3	0	0	2020-02-15	IND	India
7051	0	0	0	2020-01-27	IDN	Indonesia
7052	311	25	11	2020-03-19	IDN	Indonesia
7053	1414	122	75	2020-03-30	IDN	Indonesia
7054	0	0	0	2020-02-06	IDN	Indonesia
7055	0	0	0	2020-02-01	IDN	Indonesia
7056	0	0	0	2020-02-13	IDN	Indonesia
7057	2491	209	192	2020-04-06	IDN	Indonesia
7058	1986	181	134	2020-04-03	IDN	Indonesia
7059	3512	306	282	2020-04-10	IDN	Indonesia
7060	0	0	0	2020-02-20	IDN	Indonesia
7061	2092	191	150	2020-04-04	IDN	Indonesia
7062	0	0	0	2020-01-26	IDN	Indonesia
7063	369	32	15	2020-03-20	IDN	Indonesia
7064	0	0	0	2020-02-15	IDN	Indonesia
7065	2	0	0	2020-03-03	IDN	Indonesia
7066	0	0	0	2020-01-28	IDN	Indonesia
7067	117	5	8	2020-03-15	IDN	Indonesia
7068	0	0	0	2020-02-03	IDN	Indonesia
7069	0	0	0	2020-02-26	IDN	Indonesia
7070	6248	535	631	2020-04-18	IDN	Indonesia
7071	0	0	0	2020-02-24	IDN	Indonesia
7072	0	0	0	2020-02-07	IDN	Indonesia
7073	4241	373	359	2020-04-12	IDN	Indonesia
7074	0	0	0	2020-01-25	IDN	Indonesia
7075	4839	459	426	2020-04-14	IDN	Indonesia
7076	0	0	0	2020-03-01	IDN	Indonesia
7077	514	48	29	2020-03-22	IDN	Indonesia
7078	4	0	0	2020-03-07	IDN	Indonesia
7079	27	0	2	2020-03-10	IDN	Indonesia
7080	4557	399	380	2020-04-13	IDN	Indonesia
7081	0	0	0	2020-02-18	IDN	Indonesia
7082	579	49	29	2020-03-23	IDN	Indonesia
7083	3842	327	286	2020-04-11	IDN	Indonesia
7084	5516	496	548	2020-04-16	IDN	Indonesia
7085	7775	647	960	2020-04-23	IDN	Indonesia
7086	0	0	0	2020-02-12	IDN	Indonesia
7087	6760	590	747	2020-04-20	IDN	Indonesia
7088	0	0	0	2020-02-17	IDN	Indonesia
7089	1528	136	81	2020-03-31	IDN	Indonesia
7090	34	1	2	2020-03-11	IDN	Indonesia
7091	0	0	0	2020-02-22	IDN	Indonesia
7092	0	0	0	2020-02-16	IDN	Indonesia
7093	19	0	0	2020-03-09	IDN	Indonesia
7094	0	0	0	2020-01-24	IDN	Indonesia
7095	2273	198	164	2020-04-05	IDN	Indonesia
7096	1046	87	46	2020-03-27	IDN	Indonesia
7097	686	55	30	2020-03-24	IDN	Indonesia
7098	2	0	0	2020-03-05	IDN	Indonesia
7099	0	0	0	2020-02-29	IDN	Indonesia
7100	34	1	2	2020-03-12	IDN	Indonesia
7101	2956	240	222	2020-04-08	IDN	Indonesia
7102	2	0	0	2020-03-04	IDN	Indonesia
7103	8211	689	1002	2020-04-24	IDN	Indonesia
7104	0	0	0	2020-02-10	IDN	Indonesia
7105	0	0	0	2020-02-28	IDN	Indonesia
7106	0	0	0	2020-02-14	IDN	Indonesia
7107	0	0	0	2020-01-29	IDN	Indonesia
7108	0	0	0	2020-02-05	IDN	Indonesia
7109	6	0	0	2020-03-08	IDN	Indonesia
7110	4	0	0	2020-03-06	IDN	Indonesia
7111	0	0	0	2020-02-21	IDN	Indonesia
7112	0	0	0	2020-01-22	IDN	Indonesia
7113	1155	102	59	2020-03-28	IDN	Indonesia
7114	7418	635	913	2020-04-22	IDN	Indonesia
7115	0	0	0	2020-02-19	IDN	Indonesia
7116	172	5	8	2020-03-17	IDN	Indonesia
7117	5923	520	607	2020-04-17	IDN	Indonesia
7118	0	0	0	2020-02-23	IDN	Indonesia
7119	2	0	0	2020-03-02	IDN	Indonesia
7120	134	5	8	2020-03-16	IDN	Indonesia
7121	0	0	0	2020-02-09	IDN	Indonesia
7122	0	0	0	2020-02-04	IDN	Indonesia
7123	1677	157	103	2020-04-01	IDN	Indonesia
7124	893	78	35	2020-03-26	IDN	Indonesia
7125	1790	170	112	2020-04-02	IDN	Indonesia
7126	227	19	11	2020-03-18	IDN	Indonesia
7127	450	38	15	2020-03-21	IDN	Indonesia
7128	0	0	0	2020-01-30	IDN	Indonesia
7129	3293	280	252	2020-04-09	IDN	Indonesia
7130	0	0	0	2020-01-31	IDN	Indonesia
7131	0	0	0	2020-02-08	IDN	Indonesia
7132	1285	114	64	2020-03-29	IDN	Indonesia
7133	0	0	0	2020-02-27	IDN	Indonesia
7134	2738	221	204	2020-04-07	IDN	Indonesia
7135	0	0	0	2020-01-23	IDN	Indonesia
7136	69	4	2	2020-03-13	IDN	Indonesia
7137	0	0	0	2020-02-25	IDN	Indonesia
7138	7135	616	842	2020-04-21	IDN	Indonesia
7139	0	0	0	2020-02-02	IDN	Indonesia
7140	6575	582	686	2020-04-19	IDN	Indonesia
7141	96	5	8	2020-03-14	IDN	Indonesia
7142	0	0	0	2020-02-11	IDN	Indonesia
7143	790	58	31	2020-03-25	IDN	Indonesia
7144	5136	469	446	2020-04-15	IDN	Indonesia
7145	2922	92	552	2020-03-04	IRN	Islamic Republic of Iran
7146	88194	5574	66599	2020-04-24	IRN	Islamic Republic of Iran
7147	28	5	0	2020-02-22	IRN	Islamic Republic of Iran
7148	80868	5031	55987	2020-04-18	IRN	Islamic Republic of Iran
7149	17361	1135	5389	2020-03-18	IRN	Islamic Republic of Iran
7150	58226	3603	19736	2020-04-05	IRN	Islamic Republic of Iran
7151	16169	988	5389	2020-03-17	IRN	Islamic Republic of Iran
7152	0	0	0	2020-01-22	IRN	Islamic Republic of Iran
7153	61	12	0	2020-02-24	IRN	Islamic Republic of Iran
7154	35408	2517	11679	2020-03-28	IRN	Islamic Republic of Iran
7155	9000	354	2959	2020-03-11	IRN	Islamic Republic of Iran
7156	0	0	0	2020-02-09	IRN	Islamic Republic of Iran
7157	0	0	0	2020-02-06	IRN	Islamic Republic of Iran
7158	0	0	0	2020-02-08	IRN	Islamic Republic of Iran
7159	21638	1685	7931	2020-03-22	IRN	Islamic Republic of Iran
7160	5823	145	1669	2020-03-07	IRN	Islamic Republic of Iran
7161	593	43	123	2020-02-29	IRN	Islamic Republic of Iran
7162	0	0	0	2020-02-07	IRN	Islamic Republic of Iran
7163	7161	237	2394	2020-03-09	IRN	Islamic Republic of Iran
7164	53183	3294	17935	2020-04-03	IRN	Islamic Republic of Iran
7165	6566	194	2134	2020-03-08	IRN	Islamic Republic of Iran
7166	245	26	49	2020-02-27	IRN	Islamic Republic of Iran
7167	0	0	0	2020-02-04	IRN	Islamic Republic of Iran
7168	12729	611	2959	2020-03-14	IRN	Islamic Republic of Iran
7169	0	0	0	2020-01-30	IRN	Islamic Republic of Iran
7170	79494	4958	54064	2020-04-17	IRN	Islamic Republic of Iran
7171	38309	2640	12391	2020-03-29	IRN	Islamic Republic of Iran
7172	62589	3872	27039	2020-04-07	IRN	Islamic Republic of Iran
7173	19644	1433	6745	2020-03-20	IRN	Islamic Republic of Iran
7174	29406	2234	10457	2020-03-26	IRN	Islamic Republic of Iran
7175	43	8	0	2020-02-23	IRN	Islamic Republic of Iran
7176	77995	4869	52229	2020-04-16	IRN	Islamic Republic of Iran
7177	24811	1934	8913	2020-03-24	IRN	Islamic Republic of Iran
7178	0	0	0	2020-02-11	IRN	Islamic Republic of Iran
7179	32332	2378	11133	2020-03-27	IRN	Islamic Republic of Iran
7180	41495	2757	13911	2020-03-30	IRN	Islamic Republic of Iran
7181	2	2	0	2020-02-19	IRN	Islamic Republic of Iran
7182	5	2	0	2020-02-20	IRN	Islamic Republic of Iran
7183	20610	1556	7635	2020-03-21	IRN	Islamic Republic of Iran
7184	0	0	0	2020-02-13	IRN	Islamic Republic of Iran
7185	11364	514	2959	2020-03-13	IRN	Islamic Republic of Iran
7186	0	0	0	2020-02-02	IRN	Islamic Republic of Iran
7187	8042	291	2731	2020-03-10	IRN	Islamic Republic of Iran
7188	388	34	73	2020-02-28	IRN	Islamic Republic of Iran
7189	82211	5118	57023	2020-04-19	IRN	Islamic Republic of Iran
7190	3513	107	739	2020-03-05	IRN	Islamic Republic of Iran
7191	74877	4683	48129	2020-04-14	IRN	Islamic Republic of Iran
7192	0	0	0	2020-02-18	IRN	Islamic Republic of Iran
7193	0	0	0	2020-02-05	IRN	Islamic Republic of Iran
7194	0	0	0	2020-02-10	IRN	Islamic Republic of Iran
7195	0	0	0	2020-02-15	IRN	Islamic Republic of Iran
7196	47593	3036	15473	2020-04-01	IRN	Islamic Republic of Iran
7197	0	0	0	2020-02-03	IRN	Islamic Republic of Iran
7198	44605	2898	14656	2020-03-31	IRN	Islamic Republic of Iran
7199	73303	4585	45983	2020-04-13	IRN	Islamic Republic of Iran
7200	95	16	0	2020-02-25	IRN	Islamic Republic of Iran
7201	18407	1284	5710	2020-03-19	IRN	Islamic Republic of Iran
7202	23049	1812	7931	2020-03-23	IRN	Islamic Republic of Iran
7203	0	0	0	2020-02-01	IRN	Islamic Republic of Iran
7204	0	0	0	2020-01-26	IRN	Islamic Republic of Iran
7205	4747	124	913	2020-03-06	IRN	Islamic Republic of Iran
7206	13938	724	4590	2020-03-15	IRN	Islamic Republic of Iran
7207	0	0	0	2020-02-14	IRN	Islamic Republic of Iran
7208	71686	4474	43894	2020-04-12	IRN	Islamic Republic of Iran
7209	2336	77	291	2020-03-03	IRN	Islamic Republic of Iran
7210	139	19	49	2020-02-26	IRN	Islamic Republic of Iran
7211	0	0	0	2020-02-12	IRN	Islamic Republic of Iran
7212	978	54	175	2020-03-01	IRN	Islamic Republic of Iran
7213	76389	4777	49933	2020-04-15	IRN	Islamic Republic of Iran
7214	1501	66	291	2020-03-02	IRN	Islamic Republic of Iran
7215	66220	4110	32309	2020-04-09	IRN	Islamic Republic of Iran
7216	70029	4357	41947	2020-04-11	IRN	Islamic Republic of Iran
7217	0	0	0	2020-02-16	IRN	Islamic Republic of Iran
7218	50468	3160	16711	2020-04-02	IRN	Islamic Republic of Iran
7219	55743	3452	19736	2020-04-04	IRN	Islamic Republic of Iran
7220	14991	853	4590	2020-03-16	IRN	Islamic Republic of Iran
7221	60500	3739	24236	2020-04-06	IRN	Islamic Republic of Iran
7222	0	0	0	2020-01-23	IRN	Islamic Republic of Iran
7223	85996	5391	63113	2020-04-22	IRN	Islamic Republic of Iran
7224	0	0	0	2020-01-27	IRN	Islamic Republic of Iran
7225	0	0	0	2020-01-29	IRN	Islamic Republic of Iran
7226	18	4	0	2020-02-21	IRN	Islamic Republic of Iran
7227	0	0	0	2020-01-28	IRN	Islamic Republic of Iran
7228	0	0	0	2020-01-25	IRN	Islamic Republic of Iran
7229	68192	4232	35465	2020-04-10	IRN	Islamic Republic of Iran
7230	64586	3993	29812	2020-04-08	IRN	Islamic Republic of Iran
7231	87026	5481	64843	2020-04-23	IRN	Islamic Republic of Iran
7232	83505	5209	59273	2020-04-20	IRN	Islamic Republic of Iran
7233	84802	5297	60965	2020-04-21	IRN	Islamic Republic of Iran
7234	0	0	0	2020-01-31	IRN	Islamic Republic of Iran
7235	27017	2077	9625	2020-03-25	IRN	Islamic Republic of Iran
7236	0	0	0	2020-02-17	IRN	Islamic Republic of Iran
7237	10075	429	2959	2020-03-12	IRN	Islamic Republic of Iran
7238	0	0	0	2020-01-24	IRN	Islamic Republic of Iran
7239	192	13	43	2020-03-19	IRQ	Iraq
7240	214	17	51	2020-03-21	IRQ	Iraq
7241	233	20	57	2020-03-22	IRQ	Iraq
7242	1	0	0	2020-02-24	IRQ	Iraq
7243	346	29	103	2020-03-25	IRQ	Iraq
7244	506	42	131	2020-03-28	IRQ	Iraq
7245	694	50	170	2020-03-31	IRQ	Iraq
7246	316	27	75	2020-03-24	IRQ	Iraq
7247	382	36	105	2020-03-26	IRQ	Iraq
7248	26	0	0	2020-03-02	IRQ	Iraq
7249	458	40	122	2020-03-27	IRQ	Iraq
7250	1602	83	1096	2020-04-21	IRQ	Iraq
7251	110	10	26	2020-03-14	IRQ	Iraq
7252	71	7	3	2020-03-10	IRQ	Iraq
7253	1574	82	1043	2020-04-20	IRQ	Iraq
7254	820	54	226	2020-04-03	IRQ	Iraq
7255	1352	76	640	2020-04-12	IRQ	Iraq
7256	1513	82	953	2020-04-18	IRQ	Iraq
7257	630	46	152	2020-03-30	IRQ	Iraq
7258	547	42	143	2020-03-29	IRQ	Iraq
7259	1539	82	1009	2020-04-19	IRQ	Iraq
7260	1400	78	766	2020-04-14	IRQ	Iraq
7261	266	23	57	2020-03-23	IRQ	Iraq
7262	1415	79	812	2020-04-15	IRQ	Iraq
7263	728	52	182	2020-04-01	IRQ	Iraq
7264	208	17	49	2020-03-20	IRQ	Iraq
7265	1122	65	373	2020-04-07	IRQ	Iraq
7266	1482	81	906	2020-04-17	IRQ	Iraq
7267	1434	80	856	2020-04-16	IRQ	Iraq
7268	5	0	0	2020-02-26	IRQ	Iraq
7269	0	0	0	2020-02-20	IRQ	Iraq
7270	0	0	0	2020-02-06	IRQ	Iraq
7271	878	56	259	2020-04-04	IRQ	Iraq
7272	0	0	0	2020-02-03	IRQ	Iraq
7273	71	8	15	2020-03-12	IRQ	Iraq
7274	54	4	0	2020-03-07	IRQ	Iraq
7275	116	10	26	2020-03-15	IRQ	Iraq
7276	101	9	24	2020-03-13	IRQ	Iraq
7277	60	6	0	2020-03-08	IRQ	Iraq
7278	0	0	0	2020-01-22	IRQ	Iraq
7279	961	61	279	2020-04-05	IRQ	Iraq
7280	1031	64	344	2020-04-06	IRQ	Iraq
7281	0	0	0	2020-02-08	IRQ	Iraq
7282	0	0	0	2020-02-18	IRQ	Iraq
7283	0	0	0	2020-02-07	IRQ	Iraq
7284	71	7	15	2020-03-11	IRQ	Iraq
7285	35	2	0	2020-03-04	IRQ	Iraq
7286	0	0	0	2020-02-02	IRQ	Iraq
7287	0	0	0	2020-02-22	IRQ	Iraq
7288	35	2	0	2020-03-05	IRQ	Iraq
7289	7	0	0	2020-02-27	IRQ	Iraq
7290	164	12	43	2020-03-18	IRQ	Iraq
7291	13	0	0	2020-02-29	IRQ	Iraq
7292	0	0	0	2020-02-10	IRQ	Iraq
7293	0	0	0	2020-02-15	IRQ	Iraq
7294	0	0	0	2020-01-30	IRQ	Iraq
7295	0	0	0	2020-02-14	IRQ	Iraq
7296	1279	70	550	2020-04-10	IRQ	Iraq
7297	1232	69	496	2020-04-09	IRQ	Iraq
7298	60	6	3	2020-03-09	IRQ	Iraq
7299	1631	83	1146	2020-04-22	IRQ	Iraq
7300	0	0	0	2020-02-13	IRQ	Iraq
7301	0	0	0	2020-01-29	IRQ	Iraq
7302	0	0	0	2020-02-21	IRQ	Iraq
7303	0	0	0	2020-02-09	IRQ	Iraq
7304	0	0	0	2020-02-04	IRQ	Iraq
7305	0	0	0	2020-02-01	IRQ	Iraq
7306	0	0	0	2020-02-23	IRQ	Iraq
7307	0	0	0	2020-01-23	IRQ	Iraq
7308	1318	72	601	2020-04-11	IRQ	Iraq
7309	772	54	202	2020-04-02	IRQ	Iraq
7310	0	0	0	2020-01-24	IRQ	Iraq
7311	1202	69	452	2020-04-08	IRQ	Iraq
7312	1708	86	1204	2020-04-24	IRQ	Iraq
7313	19	0	0	2020-03-01	IRQ	Iraq
7314	0	0	0	2020-01-25	IRQ	Iraq
7315	1378	78	717	2020-04-13	IRQ	Iraq
7316	0	0	0	2020-01-28	IRQ	Iraq
7317	0	0	0	2020-02-19	IRQ	Iraq
7318	0	0	0	2020-02-12	IRQ	Iraq
7319	40	3	0	2020-03-06	IRQ	Iraq
7320	0	0	0	2020-01-31	IRQ	Iraq
7321	0	0	0	2020-01-26	IRQ	Iraq
7322	0	0	0	2020-01-27	IRQ	Iraq
7323	154	11	32	2020-03-17	IRQ	Iraq
7324	1	0	0	2020-02-25	IRQ	Iraq
7325	0	0	0	2020-02-11	IRQ	Iraq
7326	0	0	0	2020-02-17	IRQ	Iraq
7327	0	0	0	2020-02-16	IRQ	Iraq
7328	1677	83	1171	2020-04-23	IRQ	Iraq
7329	32	0	0	2020-03-03	IRQ	Iraq
7330	124	10	26	2020-03-16	IRQ	Iraq
7331	7	0	0	2020-02-28	IRQ	Iraq
7332	0	0	0	2020-02-05	IRQ	Iraq
7333	0	0	0	2020-01-29	IRL	Ireland
7334	0	0	0	2020-01-23	IRL	Ireland
7335	0	0	0	2020-02-03	IRL	Ireland
7336	0	0	0	2020-01-31	IRL	Ireland
7337	0	0	0	2020-02-06	IRL	Ireland
7338	0	0	0	2020-01-28	IRL	Ireland
7339	0	0	0	2020-01-25	IRL	Ireland
7340	0	0	0	2020-02-07	IRL	Ireland
7341	0	0	0	2020-02-09	IRL	Ireland
7342	0	0	0	2020-02-18	IRL	Ireland
7343	0	0	0	2020-02-14	IRL	Ireland
7344	0	0	0	2020-02-05	IRL	Ireland
7345	6	0	0	2020-03-05	IRL	Ireland
7346	0	0	0	2020-02-26	IRL	Ireland
7347	0	0	0	2020-02-01	IRL	Ireland
7348	0	0	0	2020-01-27	IRL	Ireland
7349	0	0	0	2020-02-10	IRL	Ireland
7350	0	0	0	2020-02-13	IRL	Ireland
7351	2415	36	5	2020-03-28	IRL	Ireland
7352	1	0	0	2020-03-01	IRL	Ireland
7353	0	0	0	2020-01-24	IRL	Ireland
7354	6	0	0	2020-03-04	IRL	Ireland
7355	1	0	0	2020-02-29	IRL	Ireland
7356	0	0	0	2020-02-23	IRL	Ireland
7357	21	0	0	2020-03-09	IRL	Ireland
7358	1329	7	5	2020-03-24	IRL	Ireland
7359	0	0	0	2020-02-17	IRL	Ireland
7360	3447	85	5	2020-04-01	IRL	Ireland
7361	2910	54	5	2020-03-30	IRL	Ireland
7362	0	0	0	2020-01-26	IRL	Ireland
7363	2615	46	5	2020-03-29	IRL	Ireland
7364	2121	22	5	2020-03-27	IRL	Ireland
7365	0	0	0	2020-02-02	IRL	Ireland
7366	0	0	0	2020-02-04	IRL	Ireland
7367	11479	406	25	2020-04-14	IRL	Ireland
7368	43	1	0	2020-03-12	IRL	Ireland
7369	683	3	5	2020-03-20	IRL	Ireland
7370	1819	19	5	2020-03-26	IRL	Ireland
7371	129	2	0	2020-03-14	IRL	Ireland
7372	0	0	0	2020-02-25	IRL	Ireland
7373	0	0	0	2020-01-30	IRL	Ireland
7374	0	0	0	2020-01-22	IRL	Ireland
7375	8089	287	25	2020-04-10	IRL	Ireland
7376	6574	263	25	2020-04-09	IRL	Ireland
7377	18	0	0	2020-03-06	IRL	Ireland
7378	1125	6	5	2020-03-23	IRL	Ireland
7379	4273	120	5	2020-04-03	IRL	Ireland
7380	17607	794	9233	2020-04-23	IRL	Ireland
7381	16040	730	9233	2020-04-21	IRL	Ireland
7382	0	0	0	2020-02-15	IRL	Ireland
7383	4604	137	25	2020-04-04	IRL	Ireland
7384	19	0	0	2020-03-08	IRL	Ireland
7385	0	0	0	2020-02-22	IRL	Ireland
7386	3235	71	5	2020-03-31	IRL	Ireland
7387	90	1	0	2020-03-13	IRL	Ireland
7388	785	3	5	2020-03-21	IRL	Ireland
7389	292	2	5	2020-03-18	IRL	Ireland
7390	34	0	0	2020-03-10	IRL	Ireland
7391	0	0	0	2020-02-08	IRL	Ireland
7392	9655	334	25	2020-04-12	IRL	Ireland
7393	0	0	0	2020-02-20	IRL	Ireland
7394	906	4	5	2020-03-22	IRL	Ireland
7395	0	0	0	2020-02-16	IRL	Ireland
7396	13271	486	77	2020-04-16	IRL	Ireland
7397	2	0	0	2020-03-03	IRL	Ireland
7398	16671	769	9233	2020-04-22	IRL	Ireland
7399	6074	235	25	2020-04-08	IRL	Ireland
7400	169	2	0	2020-03-16	IRL	Ireland
7401	129	2	0	2020-03-15	IRL	Ireland
7402	0	0	0	2020-02-12	IRL	Ireland
7403	12547	444	77	2020-04-15	IRL	Ireland
7404	14758	571	77	2020-04-18	IRL	Ireland
7405	10647	365	25	2020-04-13	IRL	Ireland
7406	15251	610	77	2020-04-19	IRL	Ireland
7407	15652	687	77	2020-04-20	IRL	Ireland
7408	1564	9	5	2020-03-25	IRL	Ireland
7409	0	0	0	2020-02-11	IRL	Ireland
7410	557	3	5	2020-03-19	IRL	Ireland
7411	4994	158	25	2020-04-05	IRL	Ireland
7412	5709	210	25	2020-04-07	IRL	Ireland
7413	5364	174	25	2020-04-06	IRL	Ireland
7414	1	0	0	2020-03-02	IRL	Ireland
7415	223	2	5	2020-03-17	IRL	Ireland
7416	0	0	0	2020-02-24	IRL	Ireland
7417	0	0	0	2020-02-19	IRL	Ireland
7418	43	1	0	2020-03-11	IRL	Ireland
7419	0	0	0	2020-02-27	IRL	Ireland
7420	18184	1014	9233	2020-04-24	IRL	Ireland
7421	18	0	0	2020-03-07	IRL	Ireland
7422	8928	320	25	2020-04-11	IRL	Ireland
7423	0	0	0	2020-02-21	IRL	Ireland
7424	13980	530	77	2020-04-17	IRL	Ireland
7425	3849	98	5	2020-04-02	IRL	Ireland
7426	0	0	0	2020-02-28	IRL	Ireland
7427	0	0	0	2020-02-03	ISR	Israel
7428	0	0	0	2020-02-02	ISR	Israel
7429	0	0	0	2020-02-01	ISR	Israel
7430	0	0	0	2020-01-23	ISR	Israel
7431	0	0	0	2020-02-05	ISR	Israel
7432	0	0	0	2020-01-31	ISR	Israel
7433	0	0	0	2020-01-28	ISR	Israel
7434	0	0	0	2020-01-30	ISR	Israel
7435	0	0	0	2020-02-07	ISR	Israel
7436	0	0	0	2020-01-27	ISR	Israel
7437	0	0	0	2020-01-24	ISR	Israel
7438	0	0	0	2020-02-06	ISR	Israel
7439	0	0	0	2020-01-29	ISR	Israel
7440	0	0	0	2020-01-22	ISR	Israel
7441	2369	5	58	2020-03-25	ISR	Israel
7442	12501	130	2563	2020-04-15	ISR	Israel
7443	0	0	0	2020-01-25	ISR	Israel
7444	0	0	0	2020-02-04	ISR	Israel
7445	0	0	0	2020-01-26	ISR	Israel
7446	0	0	0	2020-02-08	ISR	Israel
7447	13265	164	3456	2020-04-18	ISR	Israel
7448	2693	8	68	2020-03-26	ISR	Israel
7449	3035	12	79	2020-03-27	ISR	Israel
7450	14498	189	5215	2020-04-22	ISR	Israel
7451	4695	16	161	2020-03-30	ISR	Israel
7452	11586	116	1855	2020-04-13	ISR	Israel
7453	3619	12	89	2020-03-28	ISR	Israel
7454	1	0	0	2020-02-22	ISR	Israel
7455	9968	86	1011	2020-04-09	ISR	Israel
7456	0	0	0	2020-02-17	ISR	Israel
7457	12982	151	3126	2020-04-17	ISR	Israel
7458	6092	26	241	2020-04-01	ISR	Israel
7459	0	0	0	2020-02-12	ISR	Israel
7460	11145	103	1627	2020-04-12	ISR	Israel
7461	0	0	0	2020-02-18	ISR	Israel
7462	13713	177	4049	2020-04-20	ISR	Israel
7463	0	0	0	2020-02-20	ISR	Israel
7464	8430	49	477	2020-04-05	ISR	Israel
7465	0	0	0	2020-02-16	ISR	Israel
7466	712	1	36	2020-03-21	ISR	Israel
7467	0	0	0	2020-02-14	ISR	Israel
7468	0	0	0	2020-02-13	ISR	Israel
7469	13942	184	4507	2020-04-21	ISR	Israel
7470	20	0	1	2020-03-05	ISR	Israel
7471	15	0	1	2020-03-04	ISR	Israel
7472	304	0	11	2020-03-18	ISR	Israel
7473	250	0	11	2020-03-17	ISR	Israel
7474	75	0	4	2020-03-10	ISR	Israel
7475	79	0	4	2020-03-11	ISR	Israel
7476	61	0	2	2020-03-09	ISR	Israel
7477	12046	123	2195	2020-04-14	ISR	Israel
7478	0	0	0	2020-02-09	ISR	Israel
7479	37	0	2	2020-03-06	ISR	Israel
7480	155	0	4	2020-03-14	ISR	Israel
7481	10743	101	1341	2020-04-11	ISR	Israel
7482	0	0	0	2020-02-11	ISR	Israel
7483	13491	172	3754	2020-04-19	ISR	Israel
7484	0	0	0	2020-02-10	ISR	Israel
7485	12	0	1	2020-03-03	ISR	Israel
7486	1	0	0	2020-02-21	ISR	Israel
7487	100	0	4	2020-03-12	ISR	Israel
7488	2	0	0	2020-02-26	ISR	Israel
7489	12758	142	2818	2020-04-16	ISR	Israel
7490	7851	44	427	2020-04-04	ISR	Israel
7491	4247	15	132	2020-03-29	ISR	Israel
7492	10408	95	1183	2020-04-10	ISR	Israel
7493	6857	36	338	2020-04-02	ISR	Israel
7494	9248	65	770	2020-04-07	ISR	Israel
7495	0	0	0	2020-02-15	ISR	Israel
7496	883	1	37	2020-03-22	ISR	Israel
7497	1238	3	53	2020-03-24	ISR	Israel
7498	0	0	0	2020-02-19	ISR	Israel
7499	7428	40	403	2020-04-03	ISR	Israel
7500	9404	73	801	2020-04-08	ISR	Israel
7501	15058	194	6003	2020-04-24	ISR	Israel
7502	1	0	0	2020-02-24	ISR	Israel
7503	1	0	0	2020-02-23	ISR	Israel
7504	529	0	14	2020-03-20	ISR	Israel
7505	10	0	1	2020-03-01	ISR	Israel
7506	1	0	0	2020-02-25	ISR	Israel
7507	3	0	1	2020-02-27	ISR	Israel
7508	7	0	1	2020-02-29	ISR	Israel
7509	4	0	1	2020-02-28	ISR	Israel
7510	126	0	4	2020-03-13	ISR	Israel
7511	14803	192	5611	2020-04-23	ISR	Israel
7512	5358	20	224	2020-03-31	ISR	Israel
7513	427	0	11	2020-03-19	ISR	Israel
7514	61	0	2	2020-03-08	ISR	Israel
7515	43	0	2	2020-03-07	ISR	Israel
7516	218	0	4	2020-03-16	ISR	Israel
7517	8904	57	585	2020-04-06	ISR	Israel
7518	1071	1	37	2020-03-23	ISR	Israel
7519	213	0	4	2020-03-15	ISR	Israel
7520	10	0	1	2020-03-02	ISR	Israel
7521	27980	2158	2749	2020-03-16	ITA	Italy
7522	0	0	0	2020-01-27	ITA	Italy
7523	62	2	1	2020-02-22	ITA	Italy
7524	0	0	0	2020-01-22	ITA	Italy
7525	3	0	0	2020-02-10	ITA	Italy
7526	1128	29	46	2020-02-29	ITA	Italy
7527	655	17	45	2020-02-27	ITA	Italy
7528	3	0	0	2020-02-13	ITA	Italy
7529	165155	21645	38092	2020-04-15	ITA	Italy
7530	135586	17127	24392	2020-04-07	ITA	Italy
7531	3	0	0	2020-02-09	ITA	Italy
7532	59138	5476	7024	2020-03-22	ITA	Italy
7533	229	7	1	2020-02-24	ITA	Italy
7534	3	0	0	2020-02-08	ITA	Italy
7535	31506	2503	2941	2020-03-17	ITA	Italy
7536	2	0	0	2020-02-05	ITA	Italy
7537	178972	23660	47055	2020-04-19	ITA	Italy
7538	147577	18849	30455	2020-04-10	ITA	Italy
7539	175925	23227	44927	2020-04-18	ITA	Italy
7540	152271	19468	32534	2020-04-11	ITA	Italy
7541	187327	25085	54543	2020-04-22	ITA	Italy
7542	162488	21067	37130	2020-04-14	ITA	Italy
7543	2	0	0	2020-02-04	ITA	Italy
7544	3	0	0	2020-02-15	ITA	Italy
7545	3	0	0	2020-02-14	ITA	Italy
7546	20	1	0	2020-02-21	ITA	Italy
7547	12462	827	1045	2020-03-11	ITA	Italy
7548	168941	22170	40164	2020-04-16	ITA	Italy
7549	5883	233	589	2020-03-07	ITA	Italy
7550	156363	19899	34211	2020-04-12	ITA	Italy
7551	0	0	0	2020-01-26	ITA	Italy
7552	155	3	2	2020-02-23	ITA	Italy
7553	105792	12428	15729	2020-03-31	ITA	Italy
7554	143626	18279	28470	2020-04-09	ITA	Italy
