id	dep	sexe	jour	actue_hospit	actu_rea	recovered	deaths
14650	"34"	0	"2020-05-05"	95	24	562	113
14651	"34"	1	"2020-05-05"	47	21	279	65
14652	"34"	2	"2020-05-05"	47	3	282	48
14653	"35"	0	"2020-05-05"	132	12	301	75
14654	"35"	1	"2020-05-05"	77	8	175	39
14655	"35"	2	"2020-05-05"	55	4	125	36
14656	"36"	0	"2020-05-05"	117	8	73	69
14657	"36"	1	"2020-05-05"	55	2	28	39
14658	"36"	2	"2020-05-05"	61	6	44	30
14659	"37"	0	"2020-05-05"	155	24	223	65
14660	"37"	1	"2020-05-05"	74	19	109	42
14661	"37"	2	"2020-05-05"	81	5	113	23
14662	"38"	0	"2020-05-05"	167	23	465	113
14663	"38"	1	"2020-05-05"	88	17	225	65
14664	"38"	2	"2020-05-05"	77	6	240	48
14665	"39"	0	"2020-05-05"	83	6	181	48
14666	"39"	1	"2020-05-05"	31	4	77	25
14667	"39"	2	"2020-05-05"	52	2	104	23
14668	"40"	0	"2020-05-05"	17	3	58	10
14669	"40"	1	"2020-05-05"	11	2	32	6
14670	"40"	2	"2020-05-05"	6	1	26	4
14671	"41"	0	"2020-05-05"	142	9	143	50
14672	"41"	1	"2020-05-05"	69	8	73	29
14673	"41"	2	"2020-05-05"	73	1	70	21
14674	"42"	0	"2020-05-05"	377	58	648	198
14675	"42"	1	"2020-05-05"	205	49	337	135
14676	"42"	2	"2020-05-05"	172	9	311	63
14677	"43"	0	"2020-05-05"	33	1	72	11
14678	"43"	1	"2020-05-05"	14	1	27	7
14679	"43"	2	"2020-05-05"	19	0	45	4
14680	"44"	0	"2020-05-05"	207	20	441	130
14681	"44"	1	"2020-05-05"	104	16	235	75
14682	"44"	2	"2020-05-05"	103	4	205	55
14683	"45"	0	"2020-05-05"	243	39	425	75
14684	"45"	1	"2020-05-05"	130	27	217	45
14685	"45"	2	"2020-05-05"	112	12	208	30
14686	"46"	0	"2020-05-05"	12	1	53	19
14687	"46"	1	"2020-05-05"	4	1	29	8
14688	"46"	2	"2020-05-05"	8	0	24	11
14689	"47"	0	"2020-05-05"	28	3	44	8
14690	"47"	1	"2020-05-05"	14	2	26	7
14691	"47"	2	"2020-05-05"	14	1	18	1
14692	"48"	0	"2020-05-05"	2	0	18	1
14693	"48"	1	"2020-05-05"	0	0	10	1
14694	"48"	2	"2020-05-05"	2	0	8	0
14695	"49"	0	"2020-05-05"	159	23	411	104
14696	"49"	1	"2020-05-05"	88	18	205	64
14697	"49"	2	"2020-05-05"	71	5	206	40
14698	"50"	0	"2020-05-05"	57	8	104	42
14699	"50"	1	"2020-05-05"	36	7	51	20
14700	"50"	2	"2020-05-05"	21	1	52	22
14701	"51"	0	"2020-05-05"	322	31	723	223
14702	"51"	1	"2020-05-05"	181	27	332	132
14703	"51"	2	"2020-05-05"	137	4	386	91
14704	"52"	0	"2020-05-05"	77	11	145	60
14705	"52"	1	"2020-05-05"	33	5	88	27
14706	"52"	2	"2020-05-05"	44	6	57	33
14707	"53"	0	"2020-05-05"	78	6	97	34
14708	"53"	1	"2020-05-05"	33	4	50	20
14709	"53"	2	"2020-05-05"	45	2	47	14
14710	"54"	0	"2020-05-05"	334	68	795	292
14711	"54"	1	"2020-05-05"	171	54	388	177
14712	"54"	2	"2020-05-05"	162	14	401	115
14713	"55"	0	"2020-05-05"	139	16	286	89
14714	"55"	1	"2020-05-05"	73	11	138	47
14715	"55"	2	"2020-05-05"	66	5	148	42
14716	"56"	0	"2020-05-05"	119	14	304	83
14717	"56"	1	"2020-05-05"	63	11	165	51
14718	"56"	2	"2020-05-05"	56	3	134	32
14719	"57"	0	"2020-05-05"	697	82	1755	688
14720	"57"	1	"2020-05-05"	362	60	888	389
14721	"57"	2	"2020-05-05"	331	21	860	295
14722	"58"	0	"2020-05-05"	48	4	49	23
14723	"58"	1	"2020-05-05"	19	3	16	12
14724	"58"	2	"2020-05-05"	29	1	33	11
14725	"59"	0	"2020-05-05"	823	142	1416	467
14726	"59"	1	"2020-05-05"	393	105	741	241
14727	"59"	2	"2020-05-05"	428	37	675	223
14728	"60"	0	"2020-05-05"	401	31	793	344
14729	"60"	1	"2020-05-05"	178	25	406	199
14730	"60"	2	"2020-05-05"	223	6	385	145
14731	"61"	0	"2020-05-05"	74	8	158	30
14732	"61"	1	"2020-05-05"	42	8	66	19
14733	"61"	2	"2020-05-05"	31	0	92	11
14734	"62"	0	"2020-05-05"	397	67	918	241
14735	"62"	1	"2020-05-05"	190	47	447	137
14736	"62"	2	"2020-05-05"	205	20	469	104
14737	"63"	0	"2020-05-05"	42	13	137	36
14738	"63"	1	"2020-05-05"	22	9	75	22
14739	"63"	2	"2020-05-05"	20	4	62	14
14740	"64"	0	"2020-05-05"	44	5	174	25
14741	"64"	1	"2020-05-05"	24	5	92	18
14742	"64"	2	"2020-05-05"	20	0	82	7
14743	"65"	0	"2020-05-05"	57	3	104	22
14744	"65"	1	"2020-05-05"	28	3	51	9
14745	"65"	2	"2020-05-05"	29	0	53	13
14746	"66"	0	"2020-05-05"	11	5	266	34
14747	"66"	1	"2020-05-05"	8	5	116	16
14748	"66"	2	"2020-05-05"	3	0	150	18
14749	"67"	0	"2020-05-05"	825	130	1776	550
14750	"67"	1	"2020-05-05"	432	93	983	322
14751	"67"	2	"2020-05-05"	391	37	787	228
14752	"68"	0	"2020-05-05"	818	93	2002	712
14753	"68"	1	"2020-05-05"	417	68	1085	434
14754	"68"	2	"2020-05-05"	400	25	914	273
14755	"69"	0	"2020-05-05"	1044	128	1932	542
14756	"69"	1	"2020-05-05"	508	104	940	296
14757	"69"	2	"2020-05-05"	534	24	962	238
14758	"70"	0	"2020-05-05"	97	8	181	73
14759	"70"	1	"2020-05-05"	53	5	94	47
14760	"70"	2	"2020-05-05"	44	3	86	26
14761	"71"	0	"2020-05-05"	224	19	472	166
14762	"71"	1	"2020-05-05"	102	16	221	84
14763	"71"	2	"2020-05-05"	122	3	249	82
14764	"72"	0	"2020-05-05"	123	8	239	62
14765	"72"	1	"2020-05-05"	57	8	122	33
14766	"72"	2	"2020-05-05"	66	0	117	29
14767	"73"	0	"2020-05-05"	66	9	332	52
14768	"73"	1	"2020-05-05"	33	6	150	32
14769	"73"	2	"2020-05-05"	33	3	182	20
14770	"74"	0	"2020-05-05"	203	25	663	147
14771	"74"	1	"2020-05-05"	107	18	362	100
14772	"74"	2	"2020-05-05"	96	7	297	47
14773	"75"	0	"2020-05-05"	2104	404	4341	1542
14774	"75"	1	"2020-05-05"	1161	303	2496	966
14775	"75"	2	"2020-05-05"	932	100	1819	570
14776	"76"	0	"2020-05-05"	185	32	579	158
14777	"76"	1	"2020-05-05"	89	26	288	97
14778	"76"	2	"2020-05-05"	96	6	291	60
14779	"77"	0	"2020-05-05"	630	107	1843	528
14780	"77"	1	"2020-05-05"	332	76	1048	323
14781	"77"	2	"2020-05-05"	298	31	789	205
14782	"78"	0	"2020-05-05"	765	82	1517	442
14783	"78"	1	"2020-05-05"	349	69	847	274
14784	"78"	2	"2020-05-05"	411	13	666	168
14785	"79"	0	"2020-05-05"	16	2	46	19
14786	"79"	1	"2020-05-05"	8	0	23	11
14787	"79"	2	"2020-05-05"	8	2	23	8
14788	"80"	0	"2020-05-05"	248	31	542	186
14789	"80"	1	"2020-05-05"	114	25	263	111
14790	"80"	2	"2020-05-05"	134	6	273	75
14791	"81"	0	"2020-05-05"	33	9	82	21
14792	"81"	1	"2020-05-05"	18	8	39	8
14793	"81"	2	"2020-05-05"	15	1	43	13
14794	"82"	0	"2020-05-05"	10	6	33	4
14795	"82"	1	"2020-05-05"	4	4	20	4
14796	"82"	2	"2020-05-05"	6	2	13	0
14797	"83"	0	"2020-05-05"	224	29	714	116
14798	"83"	1	"2020-05-05"	120	22	419	63
14799	"83"	2	"2020-05-05"	103	7	294	52
14800	"84"	0	"2020-05-05"	59	6	195	29
14801	"84"	1	"2020-05-05"	29	5	103	19
14802	"84"	2	"2020-05-05"	30	1	92	10
14803	"85"	0	"2020-05-05"	46	10	146	32
14804	"85"	1	"2020-05-05"	24	8	78	22
14805	"85"	2	"2020-05-05"	22	2	68	10
14806	"86"	0	"2020-05-05"	43	8	94	33
14807	"86"	1	"2020-05-05"	25	5	48	18
14808	"86"	2	"2020-05-05"	18	3	46	15
14809	"87"	0	"2020-05-05"	39	7	94	22
14810	"87"	1	"2020-05-05"	18	5	46	11
14811	"87"	2	"2020-05-05"	21	2	47	11
14812	"88"	0	"2020-05-05"	200	10	496	243
14813	"88"	1	"2020-05-05"	84	6	256	144
14814	"88"	2	"2020-05-05"	116	4	239	99
14815	"89"	0	"2020-05-05"	110	18	177	67
14816	"89"	1	"2020-05-05"	55	16	89	36
14817	"89"	2	"2020-05-05"	55	2	88	30
14818	"90"	0	"2020-05-05"	139	14	375	158
14819	"90"	1	"2020-05-05"	70	12	219	92
14820	"90"	2	"2020-05-05"	69	2	156	66
14821	"91"	0	"2020-05-05"	1051	130	1385	432
14822	"91"	1	"2020-05-05"	492	86	792	252
14823	"91"	2	"2020-05-05"	552	44	586	178
14824	"92"	0	"2020-05-05"	1664	222	3000	909
14825	"92"	1	"2020-05-05"	876	169	1687	535
14826	"92"	2	"2020-05-05"	781	52	1304	373
14827	"93"	0	"2020-05-05"	1418	168	2353	862
14828	"93"	1	"2020-05-05"	724	110	1349	539
14829	"93"	2	"2020-05-05"	686	56	988	321
14830	"94"	0	"2020-05-05"	1726	228	2657	970
14831	"94"	1	"2020-05-05"	889	166	1437	563
14832	"94"	2	"2020-05-05"	828	61	1199	396
14833	"95"	0	"2020-05-05"	864	75	1774	600
14834	"95"	1	"2020-05-05"	438	54	1037	380
14835	"95"	2	"2020-05-05"	426	21	733	220
14836	"971"	0	"2020-05-05"	16	5	71	18
14837	"971"	1	"2020-05-05"	14	4	33	9
14838	"971"	2	"2020-05-05"	2	1	38	9
14839	"972"	0	"2020-05-05"	19	7	78	14
14840	"972"	1	"2020-05-05"	13	7	42	10
14841	"972"	2	"2020-05-05"	6	0	36	4
14842	"973"	0	"2020-05-05"	5	0	36	1
14843	"973"	1	"2020-05-05"	3	0	17	1
14844	"973"	2	"2020-05-05"	2	0	19	0
14845	"974"	0	"2020-05-05"	5	2	112	0
14846	"974"	1	"2020-05-05"	4	2	54	0
14847	"974"	2	"2020-05-05"	1	0	58	0
14848	"976"	0	"2020-05-05"	44	6	105	11
14849	"976"	1	"2020-05-05"	28	5	54	8
14850	"976"	2	"2020-05-05"	16	1	49	3
14851	"01"	0	"2020-05-06"	142	10	292	85
14852	"01"	1	"2020-05-06"	75	9	147	50
14853	"01"	2	"2020-05-06"	66	1	143	35
14854	"02"	0	"2020-05-06"	269	27	687	224
14855	"02"	1	"2020-05-06"	148	16	277	135
14856	"02"	2	"2020-05-06"	121	11	407	88
14857	"03"	0	"2020-05-06"	36	11	133	29
14858	"03"	1	"2020-05-06"	22	8	55	14
14859	"03"	2	"2020-05-06"	14	3	78	15
14860	"04"	0	"2020-05-06"	22	2	110	8
14861	"04"	1	"2020-05-06"	7	1	47	6
14862	"04"	2	"2020-05-06"	15	1	63	2
14863	"05"	0	"2020-05-06"	38	4	100	10
14864	"05"	1	"2020-05-06"	14	4	58	3
14865	"05"	2	"2020-05-06"	24	0	42	7
14866	"06"	0	"2020-05-06"	193	21	512	152
14867	"06"	1	"2020-05-06"	100	17	255	80
14868	"06"	2	"2020-05-06"	91	4	250	72
14869	"07"	0	"2020-05-06"	140	12	255	79
14870	"07"	1	"2020-05-06"	66	12	139	60
14871	"07"	2	"2020-05-06"	71	0	115	19
14872	"08"	0	"2020-05-06"	54	6	121	41
14873	"08"	1	"2020-05-06"	25	4	62	25
14874	"08"	2	"2020-05-06"	29	2	58	16
14875	"09"	0	"2020-05-06"	7	1	29	2
14876	"09"	1	"2020-05-06"	4	1	14	1
14877	"09"	2	"2020-05-06"	3	0	15	1
14878	"10"	0	"2020-05-06"	136	8	471	115
14879	"10"	1	"2020-05-06"	75	7	249	75
14880	"10"	2	"2020-05-06"	60	0	221	40
14881	"11"	0	"2020-05-06"	22	3	188	53
14882	"11"	1	"2020-05-06"	10	2	100	37
14883	"11"	2	"2020-05-06"	12	1	88	16
14884	"12"	0	"2020-05-06"	24	1	120	22
14885	"12"	1	"2020-05-06"	12	1	56	13
14886	"12"	2	"2020-05-06"	12	0	64	9
14887	"13"	0	"2020-05-06"	831	135	2486	438
14888	"13"	1	"2020-05-06"	433	102	1268	237
14889	"13"	2	"2020-05-06"	398	33	1192	200
14890	"14"	0	"2020-05-06"	150	20	189	63
14891	"14"	1	"2020-05-06"	70	20	101	42
14892	"14"	2	"2020-05-06"	80	0	88	21
14893	"15"	0	"2020-05-06"	23	1	32	8
14894	"15"	1	"2020-05-06"	14	0	19	5
14895	"15"	2	"2020-05-06"	9	1	13	3
14896	"16"	0	"2020-05-06"	3	2	43	12
14897	"16"	1	"2020-05-06"	3	2	25	7
14898	"16"	2	"2020-05-06"	0	0	18	5
14899	"17"	0	"2020-05-06"	54	10	102	43
14900	"17"	1	"2020-05-06"	28	7	61	29
14901	"17"	2	"2020-05-06"	26	3	41	14
14902	"18"	0	"2020-05-06"	79	3	104	65
14903	"18"	1	"2020-05-06"	33	2	57	32
14904	"18"	2	"2020-05-06"	46	1	47	33
14905	"19"	0	"2020-05-06"	71	9	76	30
14906	"19"	1	"2020-05-06"	37	6	44	24
14907	"19"	2	"2020-05-06"	34	3	32	6
14908	"21"	0	"2020-05-06"	270	27	685	224
14909	"21"	1	"2020-05-06"	115	17	312	127
14910	"21"	2	"2020-05-06"	155	10	370	97
14911	"22"	0	"2020-05-06"	51	3	147	26
14912	"22"	1	"2020-05-06"	22	2	73	16
14913	"22"	2	"2020-05-06"	29	1	74	10
14914	"23"	0	"2020-05-06"	17	8	41	5
14915	"23"	1	"2020-05-06"	10	4	23	3
14916	"23"	2	"2020-05-06"	7	4	18	2
14917	"24"	0	"2020-05-06"	25	1	65	9
14918	"24"	1	"2020-05-06"	13	0	36	3
14919	"24"	2	"2020-05-06"	12	1	29	6
14920	"25"	0	"2020-05-06"	140	31	474	132
14921	"25"	1	"2020-05-06"	75	24	244	75
14922	"25"	2	"2020-05-06"	64	6	230	56
14923	"26"	0	"2020-05-06"	96	19	416	123
14924	"26"	1	"2020-05-06"	56	14	225	73
14925	"26"	2	"2020-05-06"	40	5	190	50
14926	"27"	0	"2020-05-06"	112	6	111	70
14927	"27"	1	"2020-05-06"	48	6	51	34
14928	"27"	2	"2020-05-06"	64	0	59	36
14929	"28"	0	"2020-05-06"	214	18	361	101
14930	"28"	1	"2020-05-06"	99	15	184	48
14931	"28"	2	"2020-05-06"	110	2	165	53
14932	"29"	0	"2020-05-06"	57	12	135	38
14933	"29"	1	"2020-05-06"	31	9	80	24
14934	"29"	2	"2020-05-06"	26	3	55	14
14935	"2A"	0	"2020-05-06"	47	4	99	44
14936	"2A"	1	"2020-05-06"	17	3	42	27
14937	"2A"	2	"2020-05-06"	30	1	57	17
14938	"2B"	0	"2020-05-06"	7	2	96	8
14939	"2B"	1	"2020-05-06"	4	1	50	5
14940	"2B"	2	"2020-05-06"	3	1	46	3
14941	"30"	0	"2020-05-06"	113	22	210	72
14942	"30"	1	"2020-05-06"	63	16	111	34
14943	"30"	2	"2020-05-06"	50	6	99	38
14944	"31"	0	"2020-05-06"	108	38	509	54
14945	"31"	1	"2020-05-06"	69	31	276	38
14946	"31"	2	"2020-05-06"	37	7	233	16
14947	"32"	0	"2020-05-06"	23	2	62	20
14948	"32"	1	"2020-05-06"	12	2	33	13
14949	"32"	2	"2020-05-06"	11	0	29	7
14950	"33"	0	"2020-05-06"	189	39	714	125
14951	"33"	1	"2020-05-06"	98	29	357	61
14952	"33"	2	"2020-05-06"	91	10	357	64
14953	"34"	0	"2020-05-06"	89	22	570	114
14954	"34"	1	"2020-05-06"	45	19	282	65
14955	"34"	2	"2020-05-06"	43	3	287	49
14956	"35"	0	"2020-05-06"	130	10	304	76
14957	"35"	1	"2020-05-06"	75	7	177	39
14958	"35"	2	"2020-05-06"	55	3	126	37
14959	"36"	0	"2020-05-06"	115	8	76	69
14960	"36"	1	"2020-05-06"	52	2	31	39
14961	"36"	2	"2020-05-06"	62	6	44	30
14962	"37"	0	"2020-05-06"	153	23	229	65
14963	"37"	1	"2020-05-06"	75	18	109	42
14964	"37"	2	"2020-05-06"	78	5	119	23
14965	"38"	0	"2020-05-06"	158	22	480	114
14966	"38"	1	"2020-05-06"	83	17	234	65
14967	"38"	2	"2020-05-06"	73	5	246	49
14968	"39"	0	"2020-05-06"	84	6	182	48
14969	"39"	1	"2020-05-06"	32	5	77	25
14970	"39"	2	"2020-05-06"	52	1	105	23
14971	"40"	0	"2020-05-06"	17	3	58	10
14972	"40"	1	"2020-05-06"	11	2	32	6
14973	"40"	2	"2020-05-06"	6	1	26	4
14974	"41"	0	"2020-05-06"	132	8	151	51
14975	"41"	1	"2020-05-06"	63	7	77	30
14976	"41"	2	"2020-05-06"	69	1	74	21
14977	"42"	0	"2020-05-06"	363	55	664	200
14978	"42"	1	"2020-05-06"	204	47	341	136
14979	"42"	2	"2020-05-06"	159	8	323	64
14980	"43"	0	"2020-05-06"	32	2	73	11
14981	"43"	1	"2020-05-06"	14	2	27	7
14982	"43"	2	"2020-05-06"	18	0	46	4
14983	"44"	0	"2020-05-06"	201	18	450	131
14984	"44"	1	"2020-05-06"	100	14	239	76
14985	"44"	2	"2020-05-06"	101	4	210	55
14986	"45"	0	"2020-05-06"	226	32	440	78
14987	"45"	1	"2020-05-06"	123	23	223	48
14988	"45"	2	"2020-05-06"	102	9	217	30
14989	"46"	0	"2020-05-06"	12	1	54	20
14990	"46"	1	"2020-05-06"	4	1	30	9
14991	"46"	2	"2020-05-06"	8	0	24	11
14992	"47"	0	"2020-05-06"	30	2	45	8
14993	"47"	1	"2020-05-06"	15	1	28	7
14994	"47"	2	"2020-05-06"	15	1	17	1
14995	"48"	0	"2020-05-06"	2	0	18	1
14996	"48"	1	"2020-05-06"	0	0	10	1
14997	"48"	2	"2020-05-06"	2	0	8	0
14998	"49"	0	"2020-05-06"	156	22	419	107
14999	"49"	1	"2020-05-06"	86	18	209	66
15000	"49"	2	"2020-05-06"	70	4	210	41
15001	"50"	0	"2020-05-06"	54	5	106	42
15002	"50"	1	"2020-05-06"	33	5	53	20
15003	"50"	2	"2020-05-06"	21	0	52	22
15004	"51"	0	"2020-05-06"	312	29	735	224
15005	"51"	1	"2020-05-06"	173	25	339	133
15006	"51"	2	"2020-05-06"	135	4	391	91
15007	"52"	0	"2020-05-06"	70	10	151	63
15008	"52"	1	"2020-05-06"	31	5	90	29
15009	"52"	2	"2020-05-06"	39	5	61	34
15010	"53"	0	"2020-05-06"	73	6	103	34
15011	"53"	1	"2020-05-06"	31	4	52	20
15012	"53"	2	"2020-05-06"	42	2	51	14
15013	"54"	0	"2020-05-06"	322	54	798	296
15014	"54"	1	"2020-05-06"	163	45	389	179
15015	"54"	2	"2020-05-06"	158	9	403	117
15016	"55"	0	"2020-05-06"	144	14	289	90
15017	"55"	1	"2020-05-06"	76	9	139	48
15018	"55"	2	"2020-05-06"	68	5	150	42
15019	"56"	0	"2020-05-06"	114	15	311	83
15020	"56"	1	"2020-05-06"	62	12	169	51
15021	"56"	2	"2020-05-06"	52	3	137	32
15022	"57"	0	"2020-05-06"	660	73	1796	694
15023	"57"	1	"2020-05-06"	344	56	907	393
15024	"57"	2	"2020-05-06"	313	17	882	297
15025	"58"	0	"2020-05-06"	46	3	50	24
15026	"58"	1	"2020-05-06"	18	2	16	13
15027	"58"	2	"2020-05-06"	28	1	34	11
15028	"59"	0	"2020-05-06"	775	111	1480	481
15029	"59"	1	"2020-05-06"	372	87	771	251
15030	"59"	2	"2020-05-06"	402	24	708	227
15031	"60"	0	"2020-05-06"	398	28	798	347
15032	"60"	1	"2020-05-06"	175	22	410	199
15033	"60"	2	"2020-05-06"	223	6	386	148
15034	"61"	0	"2020-05-06"	70	6	160	32
15035	"61"	1	"2020-05-06"	39	6	67	21
15036	"61"	2	"2020-05-06"	30	0	93	11
15037	"62"	0	"2020-05-06"	402	66	939	241
15038	"62"	1	"2020-05-06"	189	45	456	137
15039	"62"	2	"2020-05-06"	211	21	481	104
15040	"63"	0	"2020-05-06"	37	11	140	37
15041	"63"	1	"2020-05-06"	18	7	78	22
15042	"63"	2	"2020-05-06"	19	4	62	15
15043	"64"	0	"2020-05-06"	38	4	179	25
15044	"64"	1	"2020-05-06"	21	4	94	18
15045	"64"	2	"2020-05-06"	17	0	85	7
15046	"65"	0	"2020-05-06"	53	3	107	24
15047	"65"	1	"2020-05-06"	26	3	52	11
15048	"65"	2	"2020-05-06"	27	0	55	13
15049	"66"	0	"2020-05-06"	10	4	267	34
15050	"66"	1	"2020-05-06"	7	4	117	16
15051	"66"	2	"2020-05-06"	3	0	150	18
15052	"67"	0	"2020-05-06"	808	120	1819	556
15053	"67"	1	"2020-05-06"	424	84	1005	327
15054	"67"	2	"2020-05-06"	382	36	808	229
15055	"68"	0	"2020-05-06"	800	83	2037	715
15056	"68"	1	"2020-05-06"	409	62	1101	436
15057	"68"	2	"2020-05-06"	390	21	932	274
15058	"69"	0	"2020-05-06"	1012	122	1970	549
15059	"69"	1	"2020-05-06"	497	99	953	298
15060	"69"	2	"2020-05-06"	514	23	987	242
15061	"70"	0	"2020-05-06"	93	4	188	73
15062	"70"	1	"2020-05-06"	52	3	98	47
15063	"70"	2	"2020-05-06"	41	1	89	26
15064	"71"	0	"2020-05-06"	225	14	480	167
15065	"71"	1	"2020-05-06"	103	12	224	85
15066	"71"	2	"2020-05-06"	122	2	254	82
15067	"72"	0	"2020-05-06"	125	8	242	64
15068	"72"	1	"2020-05-06"	57	8	124	35
15069	"72"	2	"2020-05-06"	68	0	118	29
15070	"73"	0	"2020-05-06"	65	8	333	53
15071	"73"	1	"2020-05-06"	32	5	151	33
15072	"73"	2	"2020-05-06"	33	3	182	20
15073	"74"	0	"2020-05-06"	195	23	672	149
15074	"74"	1	"2020-05-06"	101	16	366	102
15075	"74"	2	"2020-05-06"	94	7	302	47
15076	"75"	0	"2020-05-06"	1971	373	4467	1553
15077	"75"	1	"2020-05-06"	1078	285	2562	976
15078	"75"	2	"2020-05-06"	881	87	1879	571
15079	"76"	0	"2020-05-06"	176	30	589	158
15080	"76"	1	"2020-05-06"	83	24	295	97
15081	"76"	2	"2020-05-06"	93	6	294	60
15082	"77"	0	"2020-05-06"	638	104	1877	535
15083	"77"	1	"2020-05-06"	340	75	1063	326
15084	"77"	2	"2020-05-06"	298	29	808	209
15085	"78"	0	"2020-05-06"	760	75	1530	444
15086	"78"	1	"2020-05-06"	347	64	852	275
15087	"78"	2	"2020-05-06"	408	11	674	169
15088	"79"	0	"2020-05-06"	15	2	47	19
15089	"79"	1	"2020-05-06"	8	0	23	11
15090	"79"	2	"2020-05-06"	7	2	24	8
15091	"80"	0	"2020-05-06"	252	32	548	187
15092	"80"	1	"2020-05-06"	116	25	267	111
15093	"80"	2	"2020-05-06"	134	7	274	76
15094	"81"	0	"2020-05-06"	26	9	90	21
15095	"81"	1	"2020-05-06"	16	8	42	8
15096	"81"	2	"2020-05-06"	10	1	48	13
15097	"82"	0	"2020-05-06"	10	6	33	4
15098	"82"	1	"2020-05-06"	4	4	20	4
15099	"82"	2	"2020-05-06"	6	2	13	0
15100	"83"	0	"2020-05-06"	218	29	724	118
15101	"83"	1	"2020-05-06"	120	22	424	64
15102	"83"	2	"2020-05-06"	97	7	299	53
15103	"84"	0	"2020-05-06"	57	4	195	30
15104	"84"	1	"2020-05-06"	29	3	103	20
15105	"84"	2	"2020-05-06"	28	1	92	10
15106	"85"	0	"2020-05-06"	47	10	146	32
15107	"85"	1	"2020-05-06"	25	8	78	22
15108	"85"	2	"2020-05-06"	22	2	68	10
15109	"86"	0	"2020-05-06"	40	6	95	34
15110	"86"	1	"2020-05-06"	24	4	48	18
15111	"86"	2	"2020-05-06"	16	2	47	16
15112	"87"	0	"2020-05-06"	36	6	97	22
15113	"87"	1	"2020-05-06"	17	5	47	11
15114	"87"	2	"2020-05-06"	19	1	49	11
15115	"88"	0	"2020-05-06"	197	7	503	243
15116	"88"	1	"2020-05-06"	84	5	259	144
15117	"88"	2	"2020-05-06"	113	2	243	99
15118	"89"	0	"2020-05-06"	109	16	180	69
15119	"89"	1	"2020-05-06"	54	14	91	37
15120	"89"	2	"2020-05-06"	55	2	89	31
15121	"90"	0	"2020-05-06"	144	13	379	159
15122	"90"	1	"2020-05-06"	72	11	222	92
15123	"90"	2	"2020-05-06"	72	2	157	67
15124	"91"	0	"2020-05-06"	978	122	1473	441
15125	"91"	1	"2020-05-06"	474	83	820	257
15126	"91"	2	"2020-05-06"	498	39	645	182
15127	"92"	0	"2020-05-06"	1642	212	3049	920
15128	"92"	1	"2020-05-06"	860	160	1713	543
15129	"92"	2	"2020-05-06"	774	51	1326	376
15130	"93"	0	"2020-05-06"	1411	161	2432	870
15131	"93"	1	"2020-05-06"	713	107	1390	542
15132	"93"	2	"2020-05-06"	691	52	1025	326
15133	"94"	0	"2020-05-06"	1694	215	2746	981
15134	"94"	1	"2020-05-06"	870	152	1479	573
15135	"94"	2	"2020-05-06"	815	63	1244	397
15136	"95"	0	"2020-05-06"	836	66	1818	603
15137	"95"	1	"2020-05-06"	424	50	1066	381
15138	"95"	2	"2020-05-06"	411	16	748	222
15139	"971"	0	"2020-05-06"	16	5	71	18
15140	"971"	1	"2020-05-06"	14	4	33	9
15141	"971"	2	"2020-05-06"	2	1	38	9
15142	"972"	0	"2020-05-06"	19	7	78	14
15143	"972"	1	"2020-05-06"	13	7	42	10
15144	"972"	2	"2020-05-06"	6	0	36	4
15145	"973"	0	"2020-05-06"	5	0	36	1
15146	"973"	1	"2020-05-06"	3	0	17	1
15147	"973"	2	"2020-05-06"	2	0	19	0
15148	"974"	0	"2020-05-06"	6	2	111	0
15149	"974"	1	"2020-05-06"	5	2	53	0
15150	"974"	2	"2020-05-06"	1	0	58	0
15151	"976"	0	"2020-05-06"	45	7	111	12
15152	"976"	1	"2020-05-06"	27	6	58	9
15153	"976"	2	"2020-05-06"	18	1	51	3
15154	"01"	0	"2020-05-07"	135	9	298	85
15155	"01"	1	"2020-05-07"	72	8	149	50
15156	"01"	2	"2020-05-07"	62	1	147	35
15157	"02"	0	"2020-05-07"	251	27	732	226
15158	"02"	1	"2020-05-07"	141	18	302	136
15159	"02"	2	"2020-05-07"	110	9	427	89
15160	"03"	0	"2020-05-07"	36	11	135	29
15161	"03"	1	"2020-05-07"	21	8	56	14
15162	"03"	2	"2020-05-07"	15	3	79	15
15163	"04"	0	"2020-05-07"	19	1	111	9
15164	"04"	1	"2020-05-07"	6	0	47	7
15165	"04"	2	"2020-05-07"	13	1	64	2
15166	"05"	0	"2020-05-07"	35	4	102	11
15167	"05"	1	"2020-05-07"	13	4	59	3
15168	"05"	2	"2020-05-07"	22	0	43	8
15169	"06"	0	"2020-05-07"	208	21	514	153
15170	"06"	1	"2020-05-07"	103	17	257	81
15171	"06"	2	"2020-05-07"	101	4	250	72
15172	"07"	0	"2020-05-07"	139	9	260	82
15173	"07"	1	"2020-05-07"	66	9	140	62
15174	"07"	2	"2020-05-07"	70	0	119	20
15175	"08"	0	"2020-05-07"	54	7	123	41
15176	"08"	1	"2020-05-07"	25	4	63	25
15177	"08"	2	"2020-05-07"	29	3	59	16
15178	"09"	0	"2020-05-07"	2	1	29	1
15179	"09"	1	"2020-05-07"	1	1	14	1
15180	"09"	2	"2020-05-07"	1	0	15	0
15181	"10"	0	"2020-05-07"	117	6	498	119
15182	"10"	1	"2020-05-07"	61	6	266	77
15183	"10"	2	"2020-05-07"	55	0	231	42
