Id	code_region	age	jour	hospit	rea	recovered	deaths
6497	76	59	2020-04-19	89	38	316	9
6498	76	69	2020-04-19	154	83	312	31
6499	76	79	2020-04-19	222	91	318	61
6500	76	89	2020-04-19	230	19	203	131
6501	76	90	2020-04-19	137	4	88	60
6502	84	0	2020-04-19	2983	573	3833	1011
6503	84	09	2020-04-19	10	3	27	0
6504	84	19	2020-04-19	7	4	30	0
6505	84	29	2020-04-19	24	2	160	0
6506	84	39	2020-04-19	40	11	262	4
6507	84	49	2020-04-19	89	22	396	8
6508	84	59	2020-04-19	224	76	665	28
6509	84	69	2020-04-19	451	187	726	69
6510	84	79	2020-04-19	737	221	703	208
6511	84	89	2020-04-19	844	37	602	442
6512	84	90	2020-04-19	532	2	198	237
6513	93	0	2020-04-19	1776	348	2767	470
6514	93	09	2020-04-19	2	0	19	0
6515	93	19	2020-04-19	4	0	36	0
6516	93	29	2020-04-19	36	3	183	1
6517	93	39	2020-04-19	58	7	259	1
6518	93	49	2020-04-19	81	22	371	4
6519	93	59	2020-04-19	187	55	543	23
6520	93	69	2020-04-19	268	95	557	33
6521	93	79	2020-04-19	408	121	398	107
6522	93	89	2020-04-19	467	36	267	198
6523	93	90	2020-04-19	257	6	111	98
6524	94	0	2020-04-19	75	12	150	44
6525	94	09	2020-04-19	0	0	6	0
6526	94	19	2020-04-19	0	0	1	0
6527	94	29	2020-04-19	0	0	14	0
6528	94	39	2020-04-19	1	0	15	0
6529	94	49	2020-04-19	2	1	20	1
6530	94	59	2020-04-19	7	1	25	1
6531	94	69	2020-04-19	13	3	25	1
6532	94	79	2020-04-19	26	7	20	12
6533	94	89	2020-04-19	17	0	17	23
6534	94	90	2020-04-19	9	0	7	6
6535	01	0	2020-04-20	32	16	62	12
6536	01	09	2020-04-20	0	0	0	0
6537	01	19	2020-04-20	1	0	1	0
6538	01	29	2020-04-20	0	0	1	0
6539	01	39	2020-04-20	1	0	3	0
6540	01	49	2020-04-20	2	1	4	0
6541	01	59	2020-04-20	5	3	17	2
6542	01	69	2020-04-20	6	4	15	3
6543	01	79	2020-04-20	10	6	10	4
6544	01	89	2020-04-20	7	2	10	3
6545	01	90	2020-04-20	0	0	0	0
6546	02	0	2020-04-20	35	10	60	9
6547	02	09	2020-04-20	0	0	0	0
6548	02	19	2020-04-20	0	0	0	0
6549	02	29	2020-04-20	1	0	2	0
6550	02	39	2020-04-20	1	0	3	0
6551	02	49	2020-04-20	3	0	9	0
6552	02	59	2020-04-20	9	6	17	0
6553	02	69	2020-04-20	10	2	13	2
6554	02	79	2020-04-20	6	2	14	2
6555	02	89	2020-04-20	4	0	2	4
6556	02	90	2020-04-20	1	0	0	1
6557	03	0	2020-04-20	4	2	29	0
6558	03	09	2020-04-20	0	0	0	0
6559	03	19	2020-04-20	0	0	1	0
6560	03	29	2020-04-20	0	0	3	0
6561	03	39	2020-04-20	0	0	5	0
6562	03	49	2020-04-20	0	0	10	0
6563	03	59	2020-04-20	0	0	2	0
6564	03	69	2020-04-20	1	0	3	0
6565	03	79	2020-04-20	2	2	2	0
6566	03	89	2020-04-20	1	0	1	0
6567	03	90	2020-04-20	0	0	0	0
6568	04	0	2020-04-20	15	2	93	0
6569	04	09	2020-04-20	1	0	0	0
6570	04	19	2020-04-20	1	0	2	0
6571	04	29	2020-04-20	0	0	15	0
6572	04	39	2020-04-20	0	0	12	0
6573	04	49	2020-04-20	1	0	10	0
6574	04	59	2020-04-20	1	1	19	0
6575	04	69	2020-04-20	3	1	19	0
6576	04	79	2020-04-20	3	0	13	0
6577	04	89	2020-04-20	5	0	3	0
6578	04	90	2020-04-20	0	0	0	0
6579	06	0	2020-04-20	22	4	47	6
6580	06	09	2020-04-20	0	0	1	0
6581	06	19	2020-04-20	1	1	2	0
6582	06	29	2020-04-20	0	0	6	0
6583	06	39	2020-04-20	2	0	5	0
6584	06	49	2020-04-20	6	1	11	1
6585	06	59	2020-04-20	4	0	11	2
6586	06	69	2020-04-20	5	2	7	0
6587	06	79	2020-04-20	1	0	2	1
6588	06	89	2020-04-20	3	0	2	2
6589	06	90	2020-04-20	0	0	0	0
6590	11	0	2020-04-20	12474	2210	13095	4942
6591	11	09	2020-04-20	39	8	169	1
6592	11	19	2020-04-20	35	8	83	3
6593	11	29	2020-04-20	145	25	486	10
6594	11	39	2020-04-20	418	102	1186	33
6595	11	49	2020-04-20	830	238	1840	92
6596	11	59	2020-04-20	1656	583	2730	337
6597	11	69	2020-04-20	2293	720	2712	702
6598	11	79	2020-04-20	2553	451	2023	1205
6599	11	89	2020-04-20	2810	54	1298	1596
6600	11	90	2020-04-20	1595	7	393	922
6601	24	0	2020-04-20	960	171	896	298
6602	24	09	2020-04-20	0	0	23	0
6603	24	19	2020-04-20	0	0	11	0
6604	24	29	2020-04-20	5	1	29	0
6605	24	39	2020-04-20	16	6	49	2
6606	24	49	2020-04-20	26	9	107	3
6607	24	59	2020-04-20	62	24	141	6
6608	24	69	2020-04-20	152	54	169	22
6609	24	79	2020-04-20	221	62	170	49
6610	24	89	2020-04-20	285	11	141	120
6611	24	90	2020-04-20	187	4	54	94
6612	27	0	2020-04-20	1334	238	1864	677
6613	27	09	2020-04-20	3	1	13	0
6614	27	19	2020-04-20	5	0	15	0
6615	27	29	2020-04-20	3	1	63	0
6616	27	39	2020-04-20	9	1	123	2
6617	27	49	2020-04-20	22	8	192	4
6618	27	59	2020-04-20	97	35	291	15
6619	27	69	2020-04-20	211	74	344	58
6620	27	79	2020-04-20	334	95	354	138
6621	27	89	2020-04-20	433	21	354	313
6622	27	90	2020-04-20	216	2	112	145
6623	28	0	2020-04-20	663	143	821	283
6624	28	09	2020-04-20	0	0	5	0
6625	28	19	2020-04-20	2	0	4	0
6626	28	29	2020-04-20	4	1	34	0
6627	28	39	2020-04-20	16	7	70	1
6628	28	49	2020-04-20	30	12	100	7
6629	28	59	2020-04-20	65	22	156	12
6630	28	69	2020-04-20	125	34	166	43
6631	28	79	2020-04-20	169	55	148	60
6632	28	89	2020-04-20	170	11	106	114
6633	28	90	2020-04-20	80	0	27	46
6634	32	0	2020-04-20	2578	473	2909	1127
6635	32	09	2020-04-20	8	2	31	0
6636	32	19	2020-04-20	10	0	11	0
6637	32	29	2020-04-20	24	4	136	1
6638	32	39	2020-04-20	49	10	252	2
6639	32	49	2020-04-20	116	35	385	9
6640	32	59	2020-04-20	252	86	555	46
6641	32	69	2020-04-20	470	161	519	144
6642	32	79	2020-04-20	598	142	500	253
6643	32	89	2020-04-20	730	30	379	451
6644	32	90	2020-04-20	307	2	129	216
6645	44	0	2020-04-20	4592	740	6219	2515
6646	44	09	2020-04-20	18	2	133	0
6647	44	19	2020-04-20	11	1	47	0
6648	44	29	2020-04-20	37	9	215	2
6649	44	39	2020-04-20	78	18	348	14
6650	44	49	2020-04-20	166	45	556	26
6651	44	59	2020-04-20	428	131	1037	65
6652	44	69	2020-04-20	835	255	1299	260
6653	44	79	2020-04-20	1089	235	1261	637
6654	44	89	2020-04-20	1296	39	989	1045
6655	44	90	2020-04-20	609	1	289	458
6656	52	0	2020-04-20	775	123	957	268
6657	52	09	2020-04-20	0	0	4	0
6658	52	19	2020-04-20	0	0	3	0
6659	52	29	2020-04-20	4	1	42	0
6660	52	39	2020-04-20	15	5	66	0
6661	52	49	2020-04-20	22	11	125	3
6662	52	59	2020-04-20	59	18	156	7
6663	52	69	2020-04-20	140	43	188	22
6664	52	79	2020-04-20	168	41	193	45
6665	52	89	2020-04-20	237	4	149	111
6666	52	90	2020-04-20	128	0	31	80
6667	53	0	2020-04-20	455	83	650	189
6668	53	09	2020-04-20	2	0	7	0
6669	53	19	2020-04-20	1	0	4	0
6670	53	29	2020-04-20	2	1	22	0
6671	53	39	2020-04-20	9	0	55	0
6672	53	49	2020-04-20	29	5	73	0
6673	53	59	2020-04-20	49	13	111	2
6674	53	69	2020-04-20	74	32	125	23
6675	53	79	2020-04-20	107	30	149	42
6676	53	89	2020-04-20	112	2	84	70
6677	53	90	2020-04-20	67	0	18	52
6678	75	0	2020-04-20	838	191	1083	259
6679	75	09	2020-04-20	3	0	8	0
6680	75	19	2020-04-20	5	1	7	0
6681	75	29	2020-04-20	7	3	50	1
6682	75	39	2020-04-20	11	3	78	0
6683	75	49	2020-04-20	30	10	111	1
6684	75	59	2020-04-20	81	34	208	9
6685	75	69	2020-04-20	152	60	238	19
6686	75	79	2020-04-20	181	61	174	59
6687	75	89	2020-04-20	235	18	142	103
6688	75	90	2020-04-20	132	1	58	66
6689	76	0	2020-04-20	893	234	1728	312
6690	76	09	2020-04-20	0	0	17	0
6691	76	19	2020-04-20	2	1	14	0
6692	76	29	2020-04-20	4	1	80	1
6693	76	39	2020-04-20	7	0	129	1
6694	76	49	2020-04-20	23	3	220	1
6695	76	59	2020-04-20	90	40	318	11
6696	76	69	2020-04-20	159	78	318	32
6697	76	79	2020-04-20	223	91	324	64
6698	76	89	2020-04-20	239	16	210	136
6699	76	90	2020-04-20	146	4	97	66
6700	84	0	2020-04-20	2936	576	3904	1062
6701	84	09	2020-04-20	10	4	27	0
6702	84	19	2020-04-20	8	4	30	0
6703	84	29	2020-04-20	25	2	162	0
6704	84	39	2020-04-20	37	10	268	4
6705	84	49	2020-04-20	87	22	401	10
6706	84	59	2020-04-20	221	75	674	28
6707	84	69	2020-04-20	444	190	738	71
6708	84	79	2020-04-20	726	218	715	217
6709	84	89	2020-04-20	842	40	614	459
6710	84	90	2020-04-20	512	3	211	257
6711	93	0	2020-04-20	1786	355	2834	499
6712	93	09	2020-04-20	2	0	20	0
6713	93	19	2020-04-20	3	0	37	0
6714	93	29	2020-04-20	35	3	187	1
6715	93	39	2020-04-20	53	8	268	1
6716	93	49	2020-04-20	82	21	376	3
6717	93	59	2020-04-20	185	53	558	23
6718	93	69	2020-04-20	267	97	567	38
6719	93	79	2020-04-20	411	126	406	114
6720	93	89	2020-04-20	481	41	276	204
6721	93	90	2020-04-20	263	5	116	111
6722	94	0	2020-04-20	70	13	152	47
6723	94	09	2020-04-20	0	0	6	0
6724	94	19	2020-04-20	0	0	1	0
6725	94	29	2020-04-20	0	0	14	0
6726	94	39	2020-04-20	0	0	16	0
6727	94	49	2020-04-20	2	1	20	1
6728	94	59	2020-04-20	7	1	25	1
6729	94	69	2020-04-20	13	3	25	1
6730	94	79	2020-04-20	25	8	20	13
6731	94	89	2020-04-20	16	0	18	23
6732	94	90	2020-04-20	7	0	7	8
6733	01	0	2020-04-21	24	15	68	12
6734	01	09	2020-04-21	0	0	0	0
6735	01	19	2020-04-21	0	0	2	0
6736	01	29	2020-04-21	0	0	1	0
6737	01	39	2020-04-21	1	0	3	0
6738	01	49	2020-04-21	1	1	5	0
6739	01	59	2020-04-21	3	2	18	2
6740	01	69	2020-04-21	5	4	16	3
6741	01	79	2020-04-21	9	6	10	4
6742	01	89	2020-04-21	5	2	12	3
6743	01	90	2020-04-21	0	0	0	0
6744	02	0	2020-04-21	36	10	60	13
6745	02	09	2020-04-21	0	0	0	0
6746	02	19	2020-04-21	0	0	0	0
6747	02	29	2020-04-21	1	0	2	0
6748	02	39	2020-04-21	1	0	3	0
6749	02	49	2020-04-21	3	0	9	0
6750	02	59	2020-04-21	9	6	17	0
6751	02	69	2020-04-21	11	2	13	2
6752	02	79	2020-04-21	6	2	14	4
6753	02	89	2020-04-21	4	0	2	5
6754	02	90	2020-04-21	1	0	0	2
6755	03	0	2020-04-21	3	1	31	1
6756	03	09	2020-04-21	0	0	0	0
6757	03	19	2020-04-21	0	0	1	0
6758	03	29	2020-04-21	0	0	3	0
6759	03	39	2020-04-21	2	0	5	0
6760	03	49	2020-04-21	0	0	10	0
6761	03	59	2020-04-21	0	0	2	0
6762	03	69	2020-04-21	0	0	4	0
6763	03	79	2020-04-21	1	1	2	1
6764	03	89	2020-04-21	0	0	2	0
6765	03	90	2020-04-21	0	0	0	0
6766	04	0	2020-04-21	14	2	94	0
6767	04	09	2020-04-21	1	0	0	0
6768	04	19	2020-04-21	1	0	2	0
6769	04	29	2020-04-21	0	0	15	0
6770	04	39	2020-04-21	0	0	12	0
6771	04	49	2020-04-21	1	0	10	0
6772	04	59	2020-04-21	1	1	19	0
6773	04	69	2020-04-21	3	1	19	0
6774	04	79	2020-04-21	3	0	13	0
6775	04	89	2020-04-21	4	0	4	0
6776	04	90	2020-04-21	0	0	0	0
6777	06	0	2020-04-21	21	4	52	6
6778	06	09	2020-04-21	0	0	1	0
6779	06	19	2020-04-21	1	1	2	0
6780	06	29	2020-04-21	1	0	7	0
6781	06	39	2020-04-21	1	0	6	0
6782	06	49	2020-04-21	7	1	11	1
6783	06	59	2020-04-21	3	0	12	2
6784	06	69	2020-04-21	3	2	9	0
6785	06	79	2020-04-21	1	0	2	1
6786	06	89	2020-04-21	4	0	2	2
6787	06	90	2020-04-21	0	0	0	0
6788	11	0	2020-04-21	12269	2126	13709	5094
6789	11	09	2020-04-21	40	8	171	2
6790	11	19	2020-04-21	32	9	86	3
6791	11	29	2020-04-21	140	23	509	10
6792	11	39	2020-04-21	400	96	1223	33
6793	11	49	2020-04-21	803	231	1912	94
6794	11	59	2020-04-21	1607	564	2830	347
6795	11	69	2020-04-21	2224	687	2838	727
6796	11	79	2020-04-21	2511	437	2128	1228
6797	11	89	2020-04-21	2808	52	1403	1651
6798	11	90	2020-04-21	1604	7	434	959
6799	24	0	2020-04-21	970	156	943	308
6800	24	09	2020-04-21	0	0	23	0
6801	24	19	2020-04-21	0	0	11	0
6802	24	29	2020-04-21	5	1	29	0
6803	24	39	2020-04-21	16	6	50	2
6804	24	49	2020-04-21	24	6	111	3
6805	24	59	2020-04-21	59	18	148	6
6806	24	69	2020-04-21	151	54	175	22
6807	24	79	2020-04-21	222	58	182	49
6808	24	89	2020-04-21	293	9	152	125
6809	24	90	2020-04-21	193	4	60	99
6810	27	0	2020-04-21	1319	229	1941	705
6811	27	09	2020-04-21	3	1	13	0
6812	27	19	2020-04-21	4	0	16	0
6813	27	29	2020-04-21	4	1	63	0
6814	27	39	2020-04-21	10	1	124	2
6815	27	49	2020-04-21	24	9	192	4
6816	27	59	2020-04-21	97	35	299	15
6817	27	69	2020-04-21	210	71	357	62
6818	27	79	2020-04-21	321	91	375	142
6819	27	89	2020-04-21	428	19	378	326
6820	27	90	2020-04-21	217	1	121	152
6821	28	0	2020-04-21	650	137	866	292
6822	28	09	2020-04-21	0	0	5	0
6823	28	19	2020-04-21	2	0	4	0
6824	28	29	2020-04-21	3	1	36	0
6825	28	39	2020-04-21	16	6	71	1
6826	28	49	2020-04-21	28	12	106	7
6827	28	59	2020-04-21	63	22	161	12
6828	28	69	2020-04-21	119	28	176	44
6829	28	79	2020-04-21	162	55	159	61
6830	28	89	2020-04-21	172	12	113	117
6831	28	90	2020-04-21	83	0	30	50
6832	32	0	2020-04-21	2517	448	3191	1163
6833	32	09	2020-04-21	7	2	33	0
6834	32	19	2020-04-21	9	0	13	0
6835	32	29	2020-04-21	21	4	157	1
6836	32	39	2020-04-21	46	8	285	2
6837	32	49	2020-04-21	103	32	441	9
6838	32	59	2020-04-21	243	80	592	47
6839	32	69	2020-04-21	442	152	568	150
6840	32	79	2020-04-21	587	138	539	261
6841	32	89	2020-04-21	725	29	412	466
6842	32	90	2020-04-21	321	2	137	222
6843	44	0	2020-04-21	4545	712	6476	2564
6844	44	09	2020-04-21	20	2	135	0
6845	44	19	2020-04-21	11	2	48	0
6846	44	29	2020-04-21	35	8	223	2
6847	44	39	2020-04-21	74	17	359	14
6848	44	49	2020-04-21	160	43	577	26
6849	44	59	2020-04-21	408	125	1072	67
6850	44	69	2020-04-21	829	246	1335	262
6851	44	79	2020-04-21	1075	226	1318	649
6852	44	89	2020-04-21	1289	37	1043	1064
6853	44	90	2020-04-21	616	2	321	472
6854	52	0	2020-04-21	760	115	986	276
6855	52	09	2020-04-21	0	0	5	0
6856	52	19	2020-04-21	1	0	3	0
6857	52	29	2020-04-21	4	1	42	0
6858	52	39	2020-04-21	15	3	66	0
6859	52	49	2020-04-21	19	9	127	3
6860	52	59	2020-04-21	57	17	156	8
6861	52	69	2020-04-21	127	42	200	22
6862	52	79	2020-04-21	166	40	195	47
6863	52	89	2020-04-21	234	3	158	115
6864	52	90	2020-04-21	135	0	34	81
6865	53	0	2020-04-21	436	78	678	193
6866	53	09	2020-04-21	2	0	8	0
6867	53	19	2020-04-21	2	0	3	0
6868	53	29	2020-04-21	1	1	23	0
6869	53	39	2020-04-21	9	0	54	0
6870	53	49	2020-04-21	26	3	78	0
6871	53	59	2020-04-21	47	13	112	3
6872	53	69	2020-04-21	69	29	130	23
6873	53	79	2020-04-21	102	30	153	43
6874	53	89	2020-04-21	111	2	90	70
6875	53	90	2020-04-21	65	0	24	54
6876	75	0	2020-04-21	823	182	1106	266
6877	75	09	2020-04-21	2	0	8	0
6878	75	19	2020-04-21	4	1	8	0
6879	75	29	2020-04-21	9	3	50	1
6880	75	39	2020-04-21	13	3	77	0
6881	75	49	2020-04-21	30	10	108	1
6882	75	59	2020-04-21	75	33	214	9
6883	75	69	2020-04-21	148	57	244	20
6884	75	79	2020-04-21	173	57	182	61
6885	75	89	2020-04-21	231	17	148	105
6886	75	90	2020-04-21	136	1	58	68
6887	76	0	2020-04-21	877	221	1783	322
6888	76	09	2020-04-21	1	0	17	0
6889	76	19	2020-04-21	2	1	14	0
6890	76	29	2020-04-21	3	1	81	1
6891	76	39	2020-04-21	5	0	130	1
6892	76	49	2020-04-21	25	3	222	2
6893	76	59	2020-04-21	92	38	321	11
6894	76	69	2020-04-21	157	74	327	34
6895	76	79	2020-04-21	210	84	345	64
6896	76	89	2020-04-21	236	17	222	138
6897	76	90	2020-04-21	146	3	103	71
6898	84	0	2020-04-21	2872	551	4089	1103
6899	84	09	2020-04-21	8	4	28	0
6900	84	19	2020-04-21	7	4	33	0
6901	84	29	2020-04-21	20	2	170	0
6902	84	39	2020-04-21	39	10	275	4
6903	84	49	2020-04-21	86	21	410	10
6904	84	59	2020-04-21	211	74	698	28
6905	84	69	2020-04-21	439	175	761	72
6906	84	79	2020-04-21	702	209	752	230
6907	84	89	2020-04-21	821	39	665	476
6908	84	90	2020-04-21	515	5	232	266
6909	93	0	2020-04-21	1781	334	2945	526
6910	93	09	2020-04-21	2	0	20	0
6911	93	19	2020-04-21	3	0	37	0
6912	93	29	2020-04-21	34	3	191	1
6913	93	39	2020-04-21	47	8	277	1
6914	93	49	2020-04-21	80	19	379	3
6915	93	59	2020-04-21	181	51	574	23
6916	93	69	2020-04-21	260	89	588	40
6917	93	79	2020-04-21	400	118	430	121
6918	93	89	2020-04-21	496	40	297	214
6919	93	90	2020-04-21	274	5	128	118
6920	94	0	2020-04-21	67	13	157	48
6921	94	09	2020-04-21	0	0	6	0
6922	94	19	2020-04-21	0	0	1	0
6923	94	29	2020-04-21	0	0	14	0
6924	94	39	2020-04-21	0	0	16	0
6925	94	49	2020-04-21	3	1	20	1
6926	94	59	2020-04-21	5	1	27	1
6927	94	69	2020-04-21	12	3	26	1
6928	94	79	2020-04-21	25	8	21	13
6929	94	89	2020-04-21	15	0	19	23
6930	94	90	2020-04-21	7	0	7	9
6931	01	0	2020-04-22	25	13	69	12
6932	01	09	2020-04-22	0	0	0	0
6933	01	19	2020-04-22	0	0	2	0
6934	01	29	2020-04-22	0	0	1	0
6935	01	39	2020-04-22	1	0	3	0
6936	01	49	2020-04-22	1	1	5	0
6937	01	59	2020-04-22	3	1	18	2
6938	01	69	2020-04-22	5	4	17	2
6939	01	79	2020-04-22	9	5	10	5
6940	01	89	2020-04-22	6	2	12	3
6941	01	90	2020-04-22	0	0	0	0
6942	02	0	2020-04-22	34	9	62	13
6943	02	09	2020-04-22	0	0	0	0
6944	02	19	2020-04-22	0	0	0	0
6945	02	29	2020-04-22	1	0	2	0
6946	02	39	2020-04-22	1	0	3	0
6947	02	49	2020-04-22	3	0	9	0
6948	02	59	2020-04-22	9	6	17	0
6949	02	69	2020-04-22	10	2	14	2
6950	02	79	2020-04-22	5	1	15	4
6951	02	89	2020-04-22	4	0	2	5
6952	02	90	2020-04-22	1	0	0	2
6953	03	0	2020-04-22	2	1	32	1
6954	03	09	2020-04-22	0	0	0	0
6955	03	19	2020-04-22	0	0	1	0
6956	03	29	2020-04-22	0	0	3	0
6957	03	39	2020-04-22	1	0	6	0
6958	03	49	2020-04-22	0	0	10	0
6959	03	59	2020-04-22	0	0	2	0
6960	03	69	2020-04-22	0	0	4	0
6961	03	79	2020-04-22	1	1	2	1
6962	03	89	2020-04-22	0	0	2	0
6963	03	90	2020-04-22	0	0	0	0
6964	04	0	2020-04-22	12	2	96	0
6965	04	09	2020-04-22	1	0	0	0
6966	04	19	2020-04-22	1	0	2	0
6967	04	29	2020-04-22	0	0	15	0
6968	04	39	2020-04-22	0	0	12	0
6969	04	49	2020-04-22	1	0	10	0
6970	04	59	2020-04-22	1	1	19	0
6971	04	69	2020-04-22	3	1	19	0
6972	04	79	2020-04-22	3	0	13	0
6973	04	89	2020-04-22	2	0	6	0
6974	04	90	2020-04-22	0	0	0	0
6975	06	0	2020-04-22	23	4	54	6
6976	06	09	2020-04-22	0	0	1	0
6977	06	19	2020-04-22	2	1	2	0
6978	06	29	2020-04-22	1	0	7	0
6979	06	39	2020-04-22	1	0	6	0
6980	06	49	2020-04-22	7	1	11	1
6981	06	59	2020-04-22	3	0	13	2
6982	06	69	2020-04-22	5	2	9	0
6983	06	79	2020-04-22	0	0	3	1
6984	06	89	2020-04-22	4	0	2	2
6985	06	90	2020-04-22	0	0	0	0
6986	11	0	2020-04-22	12134	2055	14278	5219
6987	11	09	2020-04-22	41	9	175	2
6988	11	19	2020-04-22	30	11	91	3
6989	11	29	2020-04-22	151	25	521	10
6990	11	39	2020-04-22	378	87	1267	33
6991	11	49	2020-04-22	759	220	1988	95
6992	11	59	2020-04-22	1542	543	2940	356
6993	11	69	2020-04-22	2190	663	2939	752
6994	11	79	2020-04-22	2506	426	2214	1248
6995	11	89	2020-04-22	2812	51	1498	1687
6996	11	90	2020-04-22	1625	7	470	992
6997	24	0	2020-04-22	973	151	977	328
6998	24	09	2020-04-22	0	0	23	0
6999	24	19	2020-04-22	1	0	11	0
7000	24	29	2020-04-22	5	1	31	0
7001	24	39	2020-04-22	17	5	51	2
7002	24	49	2020-04-22	23	4	113	3
7003	24	59	2020-04-22	63	20	148	6
7004	24	69	2020-04-22	155	51	179	25
7005	24	79	2020-04-22	218	59	191	51
7006	24	89	2020-04-22	293	7	161	134
7007	24	90	2020-04-22	191	4	67	105
7008	27	0	2020-04-22	1334	234	2018	721
7009	27	09	2020-04-22	3	1	13	0
7010	27	19	2020-04-22	5	0	16	0
7011	27	29	2020-04-22	4	1	63	0
7012	27	39	2020-04-22	9	1	127	2
7013	27	49	2020-04-22	24	8	203	4
7014	27	59	2020-04-22	96	36	309	15
7015	27	69	2020-04-22	205	70	367	64
7016	27	79	2020-04-22	326	96	395	144
7017	27	89	2020-04-22	442	19	390	333
7018	27	90	2020-04-22	220	2	131	157
7019	28	0	2020-04-22	625	133	896	299
7020	28	09	2020-04-22	0	0	5	0
7021	28	19	2020-04-22	1	0	4	0
7022	28	29	2020-04-22	6	1	36	0
7023	28	39	2020-04-22	16	6	71	1
7024	28	49	2020-04-22	25	11	108	7
7025	28	59	2020-04-22	56	20	167	12
7026	28	69	2020-04-22	107	27	186	47
7027	28	79	2020-04-22	158	54	164	62
7028	28	89	2020-04-22	172	13	117	120
7029	28	90	2020-04-22	83	0	32	50
7030	32	0	2020-04-22	2460	427	3338	1198
7031	32	09	2020-04-22	5	1	37	0
7032	32	19	2020-04-22	9	1	15	0
7033	32	29	2020-04-22	20	4	161	1
7034	32	39	2020-04-22	44	8	296	2
7035	32	49	2020-04-22	98	33	459	9
7036	32	59	2020-04-22	240	74	614	47
7037	32	69	2020-04-22	427	146	594	155
7038	32	79	2020-04-22	572	128	564	266
7039	32	89	2020-04-22	718	30	437	480
7040	32	90	2020-04-22	316	1	146	233
7041	44	0	2020-04-22	4487	692	6672	2612
7042	44	09	2020-04-22	22	2	138	0
7043	44	19	2020-04-22	11	2	49	0
7044	44	29	2020-04-22	35	8	226	2
7045	44	39	2020-04-22	68	14	374	14
7046	44	49	2020-04-22	156	37	593	27
7047	44	59	2020-04-22	411	127	1100	69
7048	44	69	2020-04-22	808	241	1381	267
7049	44	79	2020-04-22	1055	221	1366	662
7050	44	89	2020-04-22	1281	34	1083	1076
7051	44	90	2020-04-22	614	2	315	486
7052	52	0	2020-04-22	747	107	1026	285
7053	52	09	2020-04-22	0	0	5	0
7054	52	19	2020-04-22	1	0	3	0
7055	52	29	2020-04-22	5	1	43	0
7056	52	39	2020-04-22	17	2	65	0
7057	52	49	2020-04-22	18	8	128	3
7058	52	59	2020-04-22	50	17	165	9
7059	52	69	2020-04-22	123	41	204	24
7060	52	79	2020-04-22	164	35	202	49
7061	52	89	2020-04-22	239	3	169	117
7062	52	90	2020-04-22	128	0	42	83
7063	53	0	2020-04-22	430	74	702	193
7064	53	09	2020-04-22	2	0	9	0
7065	53	19	2020-04-22	2	0	3	0
7066	53	29	2020-04-22	1	1	23	0
7067	53	39	2020-04-22	10	0	53	0
7068	53	49	2020-04-22	24	3	81	0
7069	53	59	2020-04-22	40	11	119	3
7070	53	69	2020-04-22	71	26	130	23
7071	53	79	2020-04-22	103	31	157	43
7072	53	89	2020-04-22	112	2	95	70
7073	53	90	2020-04-22	63	0	29	54
7074	75	0	2020-04-22	800	161	1144	267
7075	75	09	2020-04-22	2	1	9	0
7076	75	19	2020-04-22	3	0	9	0
7077	75	29	2020-04-22	9	2	50	1
7078	75	39	2020-04-22	12	2	78	0
7079	75	49	2020-04-22	28	7	113	1
7080	75	59	2020-04-22	73	30	219	9
7081	75	69	2020-04-22	136	50	253	20
7082	75	79	2020-04-22	174	53	187	61
7083	75	89	2020-04-22	227	15	156	105
7084	75	90	2020-04-22	134	1	61	69
7085	76	0	2020-04-22	857	211	1826	328
7086	76	09	2020-04-22	1	0	17	0
7087	76	19	2020-04-22	3	1	14	0
7088	76	29	2020-04-22	3	1	83	1
7089	76	39	2020-04-22	7	1	130	1
7090	76	49	2020-04-22	24	3	224	2
7091	76	59	2020-04-22	84	35	330	12
7092	76	69	2020-04-22	154	73	332	35
7093	76	79	2020-04-22	206	79	354	64
7094	76	89	2020-04-22	230	16	232	140
7095	76	90	2020-04-22	145	2	109	73
7096	84	0	2020-04-22	2816	516	4253	1133
7097	84	09	2020-04-22	8	4	28	0
7098	84	19	2020-04-22	8	4	33	0
7099	84	29	2020-04-22	21	3	175	0
7100	84	39	2020-04-22	43	9	279	4
7101	84	49	2020-04-22	78	18	424	10
7102	84	59	2020-04-22	215	72	713	29
7103	84	69	2020-04-22	422	163	790	76
7104	84	79	2020-04-22	681	193	790	237
7105	84	89	2020-04-22	812	39	700	486
7106	84	90	2020-04-22	505	3	256	274
7107	93	0	2020-04-22	1799	326	3046	561
7108	93	09	2020-04-22	2	0	21	0
7109	93	19	2020-04-22	3	0	38	0
7110	93	29	2020-04-22	32	4	196	1
7111	93	39	2020-04-22	48	8	283	0
7112	93	49	2020-04-22	80	19	388	3
7113	93	59	2020-04-22	176	55	587	24
7114	93	69	2020-04-22	260	86	605	42
7115	93	79	2020-04-22	408	115	443	129
7116	93	89	2020-04-22	496	33	321	233
7117	93	90	2020-04-22	290	5	142	126
7118	94	0	2020-04-22	69	11	162	49
7119	94	09	2020-04-22	0	0	6	0
7120	94	19	2020-04-22	0	0	1	0
7121	94	29	2020-04-22	0	0	14	0
7122	94	39	2020-04-22	0	0	16	0
7123	94	49	2020-04-22	3	0	20	1
7124	94	59	2020-04-22	5	1	27	1
7125	94	69	2020-04-22	12	3	27	1
